TIME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,day_of_week,weeekday,date,month,TEMPRETURE,DEW,PRECIPITATION,RH,WIND SPD,WIND DIR
13,0,0,0,0,0,0,0,0,1,3,1,10,11,34,3,0,26,3.5,350
13,1,0,0,0,0,0,1,0,0,3,1,10,11,34,3,0,26,3.5,350
14,0,0,0,0,0,0,0,0,2,4,1,11,11,34,3,0,26,3.5,-1
14,0,0,0,0,0,0,0,0,1,4,1,11,11,34,3,0,26,3.5,-1
14,0,0,0,0,0,0,0,0,1,4,1,11,11,34,3,0,26,3.5,-1
14,2,0,0,0,0,0,2,0,1,4,1,11,11,34,3,0,26,3.5,-1
14,0,0,0,0,0,0,0,0,1,3,1,10,11,34,3,0,26,3.5,-1
14,0,0,0,0,0,0,0,0,0,3,1,10,11,34,3,0,26,3.5,-1
14,0,0,0,0,0,0,0,0,1,3,1,10,11,34,3,0,26,3.5,-1
14,0,0,0,0,0,0,0,0,1,3,1,10,11,34,3,0,26,3.5,-1
14,0,0,0,0,0,0,0,0,1,3,1,10,11,34,3,0,26,3.5,-1
14,2,0,0,0,0,0,2,0,1,3,1,10,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,1,4,1,11,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,0,4,1,11,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,2,4,1,11,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,0,4,1,11,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,1,4,1,11,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,0,4,1,11,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,2,3,1,10,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,0,3,1,10,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,0,3,1,10,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,1,3,1,10,11,34,3,0,26,3.5,-1
15,1,0,1,0,0,0,0,0,0,3,1,10,11,34,3,0,26,3.5,-1
15,1,0,0,0,0,0,1,0,1,3,1,10,11,34,3,0,26,3.5,-1
15,0,0,0,0,0,0,0,0,1,3,1,10,11,34,3,0,26,3.5,-1
16,0,0,0,0,0,0,0,0,2,4,1,11,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,3,4,1,11,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,3,4,1,11,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,0,4,1,11,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,3,4,1,11,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,0,4,1,11,11,35,3,0,25,8.1,270
16,1,0,0,0,0,0,1,0,2,4,1,11,11,35,3,0,25,8.1,270
16,1,0,0,0,0,0,1,0,0,4,1,11,11,35,3,0,25,8.1,270
16,1,0,1,0,0,0,0,0,0,4,1,11,11,35,3,0,25,8.1,270
16,1,0,0,0,0,0,1,0,0,4,1,11,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,3,3,1,10,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,0,3,1,10,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,3,3,1,10,11,35,3,0,25,8.1,270
16,0,0,0,0,0,0,0,0,1,3,1,10,11,35,3,0,25,8.1,270
16,1,0,0,0,0,0,1,0,1,3,1,10,11,35,3,0,25,8.1,270
16,1,0,0,0,0,0,1,0,1,3,1,10,11,35,3,0,25,8.1,270
16,1,0,0,0,0,0,1,0,1,3,1,10,11,35,3,0,25,8.1,270
17,0,0,0,0,0,0,0,0,1,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,2,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,3,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,0,4,1,11,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,3,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,3,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,3,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,2,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,2,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,3,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,0,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,0,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,1,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,0,3,1,10,11,35,5,0,28,0,0
17,0,0,0,0,0,0,0,0,0,3,1,10,11,35,5,0,28,0,0
17,2,0,0,0,0,0,2,0,0,3,1,10,11,35,5,0,28,0,0
17,8,0,0,0,0,0,8,0,2,3,1,10,11,35,5,0,28,0,0
18,0,0,0,0,0,0,0,0,1,4,1,11,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,3,4,1,11,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,1,4,1,11,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,1,4,1,11,11,34,5,0,29,3.5,-1
18,1,0,0,0,0,0,1,0,1,4,1,11,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,3,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,3,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,0,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,3,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,0,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,1,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,1,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,3,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,3,3,1,10,11,34,5,0,29,3.5,-1
18,0,0,0,0,0,0,0,0,1,3,1,10,11,34,5,0,29,3.5,-1
19,0,0,0,0,0,0,0,0,0,4,1,11,11,35,7,0,30,6.9,270
19,0,0,0,0,0,0,0,0,3,4,1,11,11,35,7,0,30,6.9,270
19,0,0,0,0,0,0,0,0,3,4,1,11,11,35,7,0,30,6.9,270
19,1,0,0,0,0,0,1,0,1,4,1,11,11,35,7,0,30,6.9,270
19,1,0,1,0,0,0,0,0,0,4,1,11,11,35,7,0,30,6.9,270
19,2,0,0,0,0,0,2,0,1,4,1,11,11,35,7,0,30,6.9,270
19,2,0,0,0,0,0,2,0,1,4,1,11,11,35,7,0,30,6.9,270
19,0,0,0,0,0,0,0,0,3,3,1,10,11,35,7,0,30,6.9,270
19,0,0,0,0,0,0,0,0,0,3,1,10,11,35,7,0,30,6.9,270
19,0,0,0,0,0,0,0,0,3,3,1,10,11,35,7,0,30,6.9,270
19,0,0,0,0,0,0,0,0,3,3,1,10,11,35,7,0,30,6.9,270
19,0,0,0,0,0,0,0,0,1,3,1,10,11,35,7,0,30,6.9,270
1,0,0,0,0,0,0,0,0,1,4,1,11,11,28,7,0,40,3.5,-1
1,0,0,0,0,0,0,0,0,1,4,1,11,11,28,7,0,40,3.5,-1
1,0,0,0,0,0,0,0,0,0,4,1,11,11,28,7,0,40,3.5,-1
1,1,0,0,0,1,0,0,0,2,3,1,10,11,28,7,0,40,3.5,-1
20,0,0,0,0,0,0,0,0,0,4,1,11,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,0,4,1,11,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,3,4,1,11,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,0,3,1,10,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,3,3,1,10,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,2,3,1,10,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,2,3,1,10,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,1,3,1,10,11,35,6,0,29,5.8,280
20,0,0,0,0,0,0,0,0,3,3,1,10,11,35,6,0,29,5.8,280
20,1,0,0,0,0,0,1,0,0,3,1,10,11,35,6,0,29,5.8,280
20,1,0,0,0,0,0,1,0,1,3,1,10,11,35,6,0,29,5.8,280
21,0,0,0,0,0,0,0,0,3,4,1,11,11,34,15,0,45,3.5,-1
21,0,0,0,0,0,0,0,0,1,4,1,11,11,34,15,0,45,3.5,-1
21,0,0,0,0,0,0,0,0,1,3,1,10,11,34,15,0,45,3.5,-1
21,0,0,0,0,0,0,0,0,3,3,1,10,11,34,15,0,45,3.5,-1
21,0,0,0,0,0,0,0,0,2,3,1,10,11,34,15,0,45,3.5,-1
21,0,0,0,0,0,0,0,0,2,3,1,10,11,34,15,0,45,3.5,-1
21,0,0,0,0,0,0,0,0,3,3,1,10,11,34,15,0,45,3.5,-1
22,0,0,0,0,0,0,0,0,3,4,1,11,11,34,16,0,47,3.5,-1
22,0,0,0,0,0,0,0,0,3,4,1,11,11,34,16,0,47,3.5,-1
22,1,0,0,0,0,0,1,0,3,4,1,11,11,34,16,0,47,3.5,-1
22,0,0,0,0,0,0,0,0,2,3,1,10,11,34,16,0,47,3.5,-1
22,0,0,0,0,0,0,0,0,3,3,1,10,11,34,16,0,47,3.5,-1
23,0,0,0,0,0,0,0,0,3,4,1,11,11,34,15,0,45,6.9,180
23,0,0,0,0,0,0,0,0,3,4,1,11,11,34,15,0,45,6.9,180
23,1,0,0,0,0,0,2,0,1,4,1,11,11,34,15,0,45,6.9,180
23,1,0,0,0,0,0,1,0,3,4,1,11,11,34,15,0,45,6.9,180
23,0,0,0,0,0,0,0,0,3,3,1,10,11,34,15,0,45,6.9,180
23,0,0,0,0,0,0,0,0,1,3,1,10,11,34,15,0,45,6.9,180
23,0,0,0,0,0,0,0,0,0,3,1,10,11,34,15,0,45,6.9,180
23,0,0,0,0,0,0,0,0,1,3,1,10,11,34,15,0,45,6.9,180
23,3,0,0,0,0,0,3,0,3,3,1,10,11,34,15,0,45,6.9,180
2,0,0,0,0,0,0,0,0,3,4,1,11,11,28,7,0,40,8.1,310
2,2,0,0,0,0,0,2,0,3,4,1,11,11,28,7,0,40,8.1,310
2,0,0,0,0,0,0,0,0,3,4,1,11,11,28,7,0,40,8.1,310
5,0,0,0,0,0,0,0,0,0,4,1,11,11,26,6,0,42,9.2,310
5,1,0,1,0,0,0,0,0,0,3,1,10,11,26,6,0,42,9.2,310
6,0,0,0,0,0,0,0,0,0,4,1,11,11,26,6,0,42,6.9,-1
6,0,0,0,0,0,0,0,0,2,4,1,11,11,26,6,0,42,6.9,-1
6,0,0,0,0,0,0,0,0,3,4,1,11,11,26,6,0,42,6.9,-1
6,1,0,1,0,0,0,0,0,0,4,1,11,11,26,6,0,42,6.9,-1
6,0,0,0,0,0,0,0,0,1,3,1,10,11,26,6,0,42,6.9,-1
7,0,0,0,0,0,0,0,0,1,4,1,11,11,26,5,0,40,5.8,-1
7,0,0,0,0,0,0,0,0,1,4,1,11,11,26,5,0,40,5.8,-1
7,1,0,0,0,0,0,1,0,1,4,1,11,11,26,5,0,40,5.8,-1
8,0,0,0,0,0,0,0,0,2,4,1,11,11,26,5,0,40,12.7,300
9,0,0,0,0,0,0,0,0,1,4,1,11,11,26,5,0,40,9.2,310
9,0,0,0,0,0,0,0,0,1,4,1,11,11,26,5,0,40,9.2,310
10,0,0,0,0,0,0,0,0,3,3,1,10,11,28,4,0,35,4.6,-1
10,0,0,0,0,0,0,0,0,0,3,1,10,11,28,4,0,35,4.6,-1
11,0,0,0,0,0,0,0,0,1,3,1,10,11,31,4,0,31,5.2,330
11,0,0,0,0,0,0,0,0,1,3,1,10,11,31,4,0,31,5.2,330
11,0,0,0,0,0,0,0,0,1,3,1,10,11,31,4,0,31,5.2,330
11,0,0,0,0,0,0,0,0,0,3,1,10,11,31,4,0,31,5.2,330
11,0,0,0,0,0,0,0,0,1,3,1,10,11,31,4,0,31,5.2,330
11,1,0,1,0,0,0,0,0,0,3,1,10,11,31,4,0,31,5.2,330
11,2,0,0,0,0,0,2,0,1,3,1,10,11,31,4,0,31,5.2,330
11,0,0,0,0,0,0,0,0,1,3,1,10,11,31,4,0,31,5.2,330
6,0,0,0,0,0,0,0,0,3,3,1,10,11,50,40,0.02,68,9.2,260
6,0,0,0,0,0,0,0,0,3,3,1,10,11,50,40,0.02,68,9.2,260
6,0,0,0,0,0,0,0,0,0,3,1,10,11,50,40,0.02,68,9.2,260
6,1,0,1,0,0,0,0,0,0,3,1,10,11,50,40,0.02,68,9.2,260
6,2,0,0,0,0,0,2,0,0,3,1,10,11,50,40,0.02,68,9.2,260
6,1,0,1,0,0,0,0,0,0,2,1,9,11,50,40,0.02,68,9.2,260
6,1,0,0,0,0,0,1,0,0,2,1,9,11,50,40,0.02,68,9.2,260
7,0,0,0,0,0,0,0,0,2,3,1,10,11,51,42,0.02,71,8.1,260
7,0,0,0,0,0,0,0,0,1,3,1,10,11,51,42,0.02,71,8.1,260
7,0,0,0,0,0,0,0,0,3,3,1,10,11,51,42,0.02,71,8.1,260
7,0,0,0,0,0,0,0,0,1,2,1,9,11,51,42,0.02,71,8.1,260
8,0,0,0,0,0,0,0,0,0,3,1,10,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,2,3,1,10,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,0,3,1,10,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,0,3,1,10,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,1,3,1,10,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,1,3,1,10,11,47,30,0,52,13,8 290
8,1,0,0,0,0,0,1,0,0,3,1,10,11,47,30,0,52,13,8 290
8,1,0,0,0,0,0,1,0,1,3,1,10,11,47,30,0,52,13,8 290
8,2,0,0,0,0,0,2,0,0,3,1,10,11,47,30,0,52,13,8 290
8,4,0,0,0,0,0,4,0,0,3,1,10,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,3,2,1,9,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,2,2,1,9,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,0,2,1,9,11,47,30,0,52,13,8 290
8,0,0,0,0,0,0,0,0,3,2,1,9,11,47,30,0,52,13,8 290
8,2,0,0,0,0,0,2,0,0,2,1,9,11,47,30,0,52,13,8 290
8,2,0,0,0,0,0,2,0,1,2,1,9,11,47,30,0,52,13,8 290
9,0,0,0,0,0,0,0,0,2,3,1,10,11,44,24,0,45,16,1 270
9,0,0,0,0,0,0,0,0,2,3,1,10,11,44,24,0,45,16,1 270
9,0,0,0,0,0,0,0,0,2,3,1,10,11,44,24,0,45,16,1 270
9,0,0,0,0,0,0,0,0,0,3,1,10,11,44,24,0,45,16,1 270
9,0,0,0,0,0,0,0,0,3,3,1,10,11,44,24,0,45,16,1 270
9,0,0,0,0,0,0,0,0,1,3,1,10,11,44,24,0,45,16,1 270
9,1,0,1,0,0,0,0,0,0,3,1,10,11,44,24,0,45,16,1 270
9,1,0,1,0,0,0,0,0,0,3,1,10,11,44,24,0,45,16,1 270
9,1,0,0,0,0,0,1,0,0,3,1,10,11,44,24,0,45,16,1 270
9,1,0,0,0,0,0,1,0,1,3,1,10,11,44,24,0,45,16,1 270
9,0,0,0,0,0,0,0,0,3,2,1,9,11,44,24,0,45,16,1 270
0,0,0,0,0,0,0,0,0,1,2,1,9,11,29,7,0,39,15,330
0,0,0,0,0,0,0,0,0,0,2,1,9,11,29,7,0,39,15,330
0,1,0,0,0,0,0,1,0,1,2,1,9,11,29,7,0,39,15,330
10,0,0,0,0,0,0,0,0,3,2,1,9,11,43,21,0,41,16,1 290
10,1,0,0,0,0,0,1,0,2,2,1,9,11,43,21,0,41,16,1 290
10,0,0,0,0,0,0,0,0,1,1,1,8,11,43,21,0,41,16,1 290
10,0,0,0,0,0,0,0,0,1,1,1,8,11,43,21,0,41,16,1 290
10,0,0,0,0,0,0,0,0,3,1,1,8,11,43,21,0,41,16,1 290
10,1,0,1,0,0,0,0,0,0,1,1,8,11,43,21,0,41,16,1 290
11,0,0,0,0,0,0,0,0,0,2,1,9,11,42,17,0,36,8.1,290
11,0,0,0,0,0,0,0,0,1,2,1,9,11,42,17,0,36,8.1,290
11,0,0,0,0,0,0,0,0,1,2,1,9,11,42,17,0,36,8.1,290
11,0,0,0,0,0,0,0,0,1,2,1,9,11,42,17,0,36,8.1,290
11,1,0,1,0,0,0,0,0,0,2,1,9,11,42,17,0,36,8.1,290
11,1,0,0,0,0,0,1,0,0,2,1,9,11,42,17,0,36,8.1,290
11,0,0,0,0,0,0,0,0,1,1,1,8,11,42,17,0,36,8.1,290
11,0,0,0,0,0,0,0,0,1,1,1,8,11,42,17,0,36,8.1,290
12,0,0,0,0,0,0,0,0,3,2,1,9,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,3,2,1,9,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,0,2,1,9,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,2,1,1,8,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,0,1,1,8,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,2,1,1,8,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,3,1,1,8,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,0,1,1,8,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,2,1,1,8,11,40,11,0,30,12,7 310
12,0,0,0,0,0,0,0,0,1,1,1,8,11,40,11,0,30,12,7 310
12,1,0,1,0,0,0,0,0,0,1,1,8,11,40,11,0,30,12,7 310
13,0,0,0,0,0,0,0,0,0,2,1,9,11,40,11,0,30,13,8 320
13,0,0,0,0,0,0,0,0,1,2,1,9,11,40,11,0,30,13,8 320
13,5,0,0,0,0,0,5,0,1,2,1,9,11,40,11,0,30,13,8 320
13,0,0,0,0,0,0,0,0,1,1,1,8,11,40,11,0,30,13,8 320
13,0,0,0,0,0,0,0,0,0,1,1,8,11,40,11,0,30,13,8 320
13,0,0,0,0,0,0,0,0,0,1,1,8,11,40,11,0,30,13,8 320
13,0,0,0,0,0,0,0,0,2,1,1,8,11,40,11,0,30,13,8 320
13,0,0,0,0,0,0,0,0,1,1,1,8,11,40,11,0,30,13,8 320
13,1,0,1,0,0,0,0,0,0,1,1,8,11,40,11,0,30,13,8 320
13,1,0,0,0,1,0,0,0,2,1,1,8,11,40,11,0,30,13,8 320
13,1,0,1,0,0,0,0,0,0,1,1,8,11,40,11,0,30,13,8 320
13,3,0,0,0,0,0,3,0,1,1,1,8,11,40,11,0,30,13,8 320
14,0,0,0,0,0,0,0,0,1,2,1,9,11,42,11,0,27,13,8 310
14,1,0,1,0,0,0,0,0,0,2,1,9,11,42,11,0,27,13,8 310
14,0,0,0,0,0,0,0,0,1,1,1,8,11,42,11,0,27,13,8 310
14,0,0,0,0,0,0,0,0,0,1,1,8,11,42,11,0,27,13,8 310
14,0,0,0,0,0,0,0,0,0,1,1,8,11,42,11,0,27,13,8 310
14,0,0,0,0,0,0,0,0,1,1,1,8,11,42,11,0,27,13,8 310
14,0,0,0,0,0,0,0,0,1,1,1,8,11,42,11,0,27,13,8 310
14,0,0,0,0,0,0,0,0,3,1,1,8,11,42,11,0,27,13,8 310
14,1,0,0,0,0,0,1,0,0,1,1,8,11,42,11,0,27,13,8 310
14,0,0,0,0,0,0,0,0,0,1,1,8,11,42,11,0,27,13,8 310
15,0,0,0,0,0,0,0,0,1,2,1,9,11,40,10,0,29,13,8 310
15,0,0,0,0,0,0,0,0,0,2,1,9,11,40,10,0,29,13,8 310
15,0,0,0,0,0,0,0,0,3,2,1,9,11,40,10,0,29,13,8 310
16,0,0,0,0,0,0,0,0,1,2,1,9,11,40,10,0,29,11,5 310
16,0,0,0,0,0,0,0,0,2,2,1,9,11,40,10,0,29,11,5 310
16,0,0,0,0,0,0,0,0,1,2,1,9,11,40,10,0,29,11,5 310
16,0,0,0,0,0,0,0,0,0,2,1,9,11,40,10,0,29,11,5 310
16,0,0,0,0,0,0,0,0,1,2,1,9,11,40,10,0,29,11,5 310
16,0,0,0,0,0,0,0,0,3,2,1,9,11,40,10,0,29,11,5 310
16,0,0,0,0,0,0,0,0,0,2,1,9,11,40,10,0,29,11,5 310
16,0,0,0,0,0,0,0,0,1,2,1,9,11,40,10,0,29,11,5 310
16,1,0,0,0,0,0,1,0,1,2,1,9,11,40,10,0,29,11,5 310
17,0,0,0,0,0,0,0,0,0,2,1,9,11,39,9,0,28,8.1,320
17,0,0,0,0,0,0,0,0,3,2,1,9,11,39,9,0,28,8.1,320
17,0,0,0,0,0,0,0,0,0,2,1,9,11,39,9,0,28,8.1,320
17,0,0,0,0,0,0,0,0,2,2,1,9,11,39,9,0,28,8.1,320
17,0,0,0,0,0,0,0,0,2,2,1,9,11,39,9,0,28,8.1,320
17,0,0,0,0,0,0,0,0,1,2,1,9,11,39,9,0,28,8.1,320
17,0,0,0,0,0,0,0,0,0,2,1,9,11,39,9,0,28,8.1,320
17,0,0,0,0,0,0,0,0,0,2,1,9,11,39,9,0,28,8.1,320
17,1,0,1,0,0,0,0,0,0,2,1,9,11,39,9,0,28,8.1,320
17,1,0,1,0,0,0,0,0,0,2,1,9,11,39,9,0,28,8.1,320
18,0,0,0,0,0,0,0,0,1,2,1,9,11,37,8,0,29,12.7,300
18,0,0,0,0,0,0,0,0,1,2,1,9,11,37,8,0,29,12.7,300
18,0,0,0,0,0,0,0,0,0,2,1,9,11,37,8,0,29,12.7,300
18,0,0,0,0,0,0,0,0,2,2,1,9,11,37,8,0,29,12.7,300
18,0,0,0,0,0,0,0,0,0,2,1,9,11,37,8,0,29,12.7,300
18,0,0,0,0,0,0,0,0,3,2,1,9,11,37,8,0,29,12.7,300
18,1,0,0,0,1,0,0,0,0,2,1,9,11,37,8,0,29,12.7,300
18,1,0,1,0,0,0,0,0,0,2,1,9,11,37,8,0,29,12.7,300
18,1,0,0,0,0,0,1,0,0,2,1,9,11,37,8,0,29,12.7,300
18,3,0,0,0,0,0,3,0,3,2,1,9,11,37,8,0,29,12.7,300
19,0,0,0,0,0,0,0,0,2,2,1,9,11,35,9,0,33,10.9,320
19,0,0,0,0,0,0,0,0,1,2,1,9,11,35,9,0,33,10.9,320
19,0,0,0,0,0,0,0,0,1,2,1,9,11,35,9,0,33,10.9,320
19,0,0,0,0,0,0,0,0,3,2,1,9,11,35,9,0,33,10.9,320
19,0,0,0,0,0,0,0,0,2,2,1,9,11,35,9,0,33,10.9,320
19,0,0,0,0,0,0,0,0,2,2,1,9,11,35,9,0,33,10.9,320
19,1,0,0,0,0,0,1,0,1,2,1,9,11,35,9,0,33,10.9,320
20,0,0,0,0,0,0,0,0,1,2,1,9,11,34,9,0,35,9.2,310
20,0,0,0,0,0,0,0,0,2,2,1,9,11,34,9,0,35,9.2,310
20,0,0,0,0,0,0,0,0,2,2,1,9,11,34,9,0,35,9.2,310
20,3,0,0,0,0,0,3,0,1,2,1,9,11,34,9,0,35,9.2,310
21,0,0,0,0,0,0,0,0,1,2,1,9,11,32,10,0,39,8.1,310
22,0,0,0,0,0,0,0,0,3,2,1,9,11,31,9,0,39,8.1,310
22,0,0,0,0,0,0,0,0,2,2,1,9,11,31,9,0,39,8.1,310
22,0,0,0,0,0,0,0,0,3,2,1,9,11,31,9,0,39,8.1,310
23,0,0,0,0,0,0,0,0,1,2,1,9,11,30,9,0,41,9.2,320
23,0,0,0,0,0,0,0,0,1,2,1,9,11,30,9,0,41,9.2,320
23,0,0,0,0,0,0,0,0,1,2,1,9,11,30,9,0,41,9.2,320
23,0,0,0,0,0,0,0,0,0,2,1,9,11,30,9,0,41,9.2,320
2,1,0,0,0,0,0,1,0,1,2,1,9,11,52,45,0.01,77,6.9,-1
3,0,0,0,0,0,0,0,0,3,2,1,9,11,51,46,0,83,6.9,170
15,0,0,0,0,0,0,0,0,0,1,1,8,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,3,1,1,8,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,0,1,1,8,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,1,1,1,8,11,48,24,0,39,11,5 180
15,1,0,0,0,0,0,2,0,1,1,1,8,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,0,0,1,7,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,3,0,1,7,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,0,0,1,7,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,3,0,1,7,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,1,0,1,7,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,1,0,1,7,11,48,24,0,39,11,5 180
15,0,0,0,0,0,0,0,0,1,0,1,7,11,48,24,0,39,11,5 180
15,1,0,0,0,0,0,1,0,1,0,1,7,11,48,24,0,39,11,5 180
15,1,0,0,0,0,0,1,0,1,0,1,7,11,48,24,0,39,11,5 180
16,0,0,0,0,0,0,0,0,0,1,1,8,11,47,24,0,40,10,4 170
16,0,0,0,0,0,0,0,0,3,1,1,8,11,47,24,0,40,10,4 170
16,0,0,0,0,0,0,0,0,1,1,1,8,11,47,24,0,40,10,4 170
16,0,0,0,0,0,0,0,0,0,1,1,8,11,47,24,0,40,10,4 170
16,0,0,0,0,0,0,0,0,3,1,1,8,11,47,24,0,40,10,4 170
16,0,0,0,0,0,0,0,0,3,1,1,8,11,47,24,0,40,10,4 170
16,1,0,0,0,1,0,0,0,0,1,1,8,11,47,24,0,40,10,4 170
16,1,0,0,0,0,0,1,0,1,1,1,8,11,47,24,0,40,10,4 170
16,1,0,0,0,0,0,1,0,1,1,1,8,11,47,24,0,40,10,4 170
16,2,0,0,0,0,0,2,0,0,1,1,8,11,47,24,0,40,10,4 170
16,2,0,0,0,0,0,2,0,1,1,1,8,11,47,24,0,40,10,4 170
16,0,0,0,0,0,0,0,0,2,0,1,7,11,47,24,0,40,10,4 170
16,0,0,0,0,0,0,0,0,0,0,1,7,11,47,24,0,40,10,4 170
16,1,0,0,0,0,0,1,0,1,0,1,7,11,47,24,0,40,10,4 170
